"FindDbtNum","cidutAccount","cidutCntrPrtNum","cidutCntrPrtName","cidutCntrPrtITN","cidutCnName","cidutCnDate","cidutCnInv","cidutCnInvName","cidutFormtnDate","cidutMatrtyDate","cidutDebt","cidutDebtOverdue","cidutDoc","cidutLink","cidutSheet","cidutSheetNum","cidutUnloadKey","cidutCnDateNull","cidutCnNameNull","cidutCnInvNull","cidutCnInvNameNull"
"123","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99046",,"10.09.2024","31.12.2025","1250000","0",,,"133","123","26","21.08.2019","1","99046","NullИлиПусто"
"124","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99047",,"10.09.2024","31.12.2025","1250000","0",,,"133","124","26","21.08.2019","1","99047","NullИлиПусто"
"125","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99049",,"10.09.2024","31.12.2025","1250000","0",,,"133","125","26","21.08.2019","1","99049","NullИлиПусто"
"126","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99051",,"10.09.2024","31.12.2025","1250000","0",,,"133","126","26","21.08.2019","1","99051","NullИлиПусто"
"127","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99053",,"10.09.2024","31.12.2025","1250000","0",,,"133","127","26","21.08.2019","1","99053","NullИлиПусто"
"128","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99057",,"10.09.2024","31.12.2025","1250000","0",,,"133","128","26","21.08.2019","1","99057","NullИлиПусто"
"129","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99058",,"10.09.2024","31.12.2025","1250000","0",,,"133","129","26","21.08.2019","1","99058","NullИлиПусто"
"130","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99060",,"10.09.2024","31.12.2025","1250000","0",,,"133","130","26","21.08.2019","1","99060","NullИлиПусто"
"131","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99061",,"10.09.2024","31.12.2025","1250000","0",,,"133","131","26","21.08.2019","1","99061","NullИлиПусто"
"132","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99062",,"10.09.2024","31.12.2025","1250000","0",,,"133","132","26","21.08.2019","1","99062","NullИлиПусто"
"133","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99065",,"10.09.2024","31.12.2025","596676,87","0",,,"133","133","26","21.08.2019","1","99065","NullИлиПусто"
"134","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99066",,"10.09.2024","31.12.2025","1250000","0",,,"133","134","26","21.08.2019","1","99066","NullИлиПусто"
"135","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99067",,"10.09.2024","31.12.2025","1250000","0",,,"133","135","26","21.08.2019","1","99067","NullИлиПусто"
"136","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99068",,"10.09.2024","31.12.2025","1250000","0",,,"133","136","26","21.08.2019","1","99068","NullИлиПусто"
"137","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99069",,"10.09.2024","31.12.2025","1250000","0",,,"133","137","26","21.08.2019","1","99069","NullИлиПусто"
"138","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99070",,"10.09.2024","31.12.2025","7202,66","0",,,"133","138","26","21.08.2019","1","99070","NullИлиПусто"
"139","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99071",,"10.09.2024","31.12.2025","1250000","0",,,"133","139","26","21.08.2019","1","99071","NullИлиПусто"
"140","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99072",,"10.09.2024","31.12.2025","1250000","0",,,"133","140","26","21.08.2019","1","99072","NullИлиПусто"
"141","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99073",,"10.09.2024","31.12.2025","1250000","0",,,"133","141","26","21.08.2019","1","99073","NullИлиПусто"
"142","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99075",,"10.09.2024","31.12.2025","1250000","0",,,"133","142","26","21.08.2019","1","99075","NullИлиПусто"
"143","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99076",,"10.09.2024","31.12.2025","1250000","0",,,"133","143","26","21.08.2019","1","99076","NullИлиПусто"
"144","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99079",,"10.09.2024","31.12.2025","1250000","0",,,"133","144","26","21.08.2019","1","99079","NullИлиПусто"
"145","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99080",,"10.09.2024","31.12.2025","1475000","0",,,"133","145","26","21.08.2019","1","99080","NullИлиПусто"
"146","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99083",,"10.09.2024","31.12.2025","5737500","0",,,"133","146","26","21.08.2019","1","99083","NullИлиПусто"
"147","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99084",,"10.09.2024","31.12.2025","1877334,88","0",,,"133","147","26","21.08.2019","1","99084","NullИлиПусто"
"148","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99086",,"10.09.2024","31.12.2025","7204166,67","0",,,"133","148","26","21.08.2019","1","99086","NullИлиПусто"
"149","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99087",,"10.09.2024","31.12.2025","8333333,33","0",,,"133","149","26","21.08.2019","1","99087","NullИлиПусто"
"150","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99090",,"10.09.2024","31.12.2025","12016666,67","0",,,"133","150","26","21.08.2019","1","99090","NullИлиПусто"
"151","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99091",,"10.09.2024","31.12.2025","7725000","0",,,"133","151","26","21.08.2019","1","99091","NullИлиПусто"
"152","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99166",,"10.09.2024","31.12.2025","74808333,33","0",,,"133","152","26","21.08.2019","1","99166","NullИлиПусто"
"153","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99167",,"10.09.2024","31.12.2025","14649416,88","0",,,"133","153","26","21.08.2019","1","99167","NullИлиПусто"
"154","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99169",,"10.09.2024","31.12.2025","79154166,67","0",,,"133","154","26","21.08.2019","1","99169","NullИлиПусто"
"155","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99172",,"10.09.2024","31.12.2025","2549891666,67","0",,,"133","155","26","21.08.2019","1","99172","NullИлиПусто"
"156","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99173",,"10.09.2024","31.12.2025","26808333,33","0",,,"133","156","26","21.08.2019","1","99173","NullИлиПусто"
"157","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99174",,"10.09.2024","31.12.2025","244725000","0",,,"133","157","26","21.08.2019","1","99174","NullИлиПусто"
"158","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99175",,"10.09.2024","31.12.2025","112845084,04","0",,,"133","158","26","21.08.2019","1","99175","NullИлиПусто"
"159","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99177",,"10.09.2024","31.12.2025","21454166,67","0",,,"133","159","26","21.08.2019","1","99177","NullИлиПусто"
"160","19","1000139","ООО ГАЗПРОМ ПРОЕКТИРОВАНИЕ","0560022871","1","21.08.2019","99219",,"10.09.2024","31.12.2025","1945833,33","0",,,"133","160","26","21.08.2019","1","99219","NullИлиПусто"
"161","19","1003634","ООО ЗНГС-ПРОМЕТЕЙ","7706214286","25/201/0768/21","23.07.2021","91043",,"02.08.2023","31.12.2023","36005499,68","36005499,68",,,"133","161","26","23.07.2021","25/201/0768/21","91043","NullИлиПусто"
"162","19","1003634","ООО ЗНГС-ПРОМЕТЕЙ","7706214286","25/201/0308/22","25.03.2022","92052",,"04.08.2023","30.12.2023","106115852,1","106115852,1",,,"133","162","26","25.03.2022","25/201/0308/22","92052","NullИлиПусто"
"163","19","1003634","ООО ЗНГС-ПРОМЕТЕЙ","7706214286","25/201/0308/22","25.03.2022","92053",,"04.08.2023","30.12.2023","5008333,33","5008333,33",,,"133","163","26","25.03.2022","25/201/0308/22","92053","NullИлиПусто"
"164","19","1006197","АО ДИПСТРОЙСЕРВИС","7710395564","23-0772-ДПД-18","17.05.2018","1106",,"16.10.2023","31.12.2024","841666666,66","0",,,"133","164","26","17.05.2018","23-0772-ДПД-18","1106","NullИлиПусто"
"165","19","1006197","АО ДИПСТРОЙСЕРВИС","7710395564","23-0772-ДПД-18","17.05.2018","629",,"14.06.2024","31.12.2024","65000000","0",,,"133","165","26","17.05.2018","23-0772-ДПД-18","629","NullИлиПусто"
"166","19","1006197","АО ДИПСТРОЙСЕРВИС","7710395564","23-0772-ДПД-18","17.05.2018","847",,"10.08.2023","31.12.2024","4876727","0",,,"133","166","26","17.05.2018","23-0772-ДПД-18","847","NullИлиПусто"
"167","19","1006197","АО ДИПСТРОЙСЕРВИС","7710395564","23-0772-ДПД-18","17.05.2018","900",,"14.08.2024","31.12.2024","139622892,92","0",,,"133","167","26","17.05.2018","23-0772-ДПД-18","900","NullИлиПусто"
"168","19","1006197","АО ДИПСТРОЙСЕРВИС","7710395564","83-0772-ДПД-22","07.02.2023","902",,"15.08.2024","31.12.2024","81293477,28","0",,,"133","168","26","07.02.2023","83-0772-ДПД-22","902","NullИлиПусто"
"169","19","1006197","АО ДИПСТРОЙСЕРВИС","7710395564","23-0772-ДПД-18","17.05.2018","997",,"21.09.2023","31.12.2024","966666666,67","0",,,"133","169","26","17.05.2018","23-0772-ДПД-18","997","NullИлиПусто"
"170","19","1007766","ООО ГАЗПРОМ МОРСКИЕ ПРОЕКТЫ","2466091092","1801/19","20.11.2019","2414",,"28.01.2020","31.10.2025","167606664,34","0",,,"133","170","26","20.11.2019","1801/19","2414","NullИлиПусто"
"171","19","1007766","ООО ГАЗПРОМ МОРСКИЕ ПРОЕКТЫ","2466091092","1801/19","20.11.2019","2415",,"28.01.2020","31.10.2025","50599608,44","0",,,"133","171","26","20.11.2019","1801/19","2415","NullИлиПусто"
"172","19","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","102523",,"18.09.2024","28.02.2025","715084,18","0",,,"133","172","26","01.10.2014","КС-51","102523","NullИлиПусто"
"173","19","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","130895",,"22.11.2024","01.12.2027","16736406,57","0",,,"133","173","26","01.10.2014","КС-51","130895","NullИлиПусто"
"174","19","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","130896",,"22.11.2024","01.12.2027","35896348,28","0",,,"133","174","26","01.10.2014","КС-51","130896","NullИлиПусто"
"175","19","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","139059",,"09.12.2024","30.09.2025","427084,59","0",,,"133","175","26","01.10.2014","КС-51","139059","NullИлиПусто"
"176","19","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","79209",,"23.08.2022","31.12.2026","83133333,34","0",,,"133","176","26","01.10.2014","КС-51","79209","NullИлиПусто"
"177","19","1010817","ООО ГЭС","7702599998","ГЦР-501-0824-14","01.08.2014","21467",,"26.06.2020","31.05.2023","9156408,42","9156408,42",,,"133","177","26","01.08.2014","ГЦР-501-0824-14","21467","NullИлиПусто"
"178","19","1010817","ООО ГЭС","7702599998","34/0120/23","01.06.2023","378132",,"24.06.2024","31.12.2024","14426832,82","0",,,"133","178","26","01.06.2023","34/0120/23","378132","NullИлиПусто"
"179","19","1010817","ООО ГЭС","7702599998","30/0038/23","15.06.2023","38468",,"28.03.2024","31.10.2024","17244699,21","17244699,21",,,"133","179","26","15.06.2023","30/0038/23","38468","NullИлиПусто"
"180","19","1010817","ООО ГЭС","7702599998","ГЦР-501-0869-15","09.09.2015","39666",,"19.04.2022","30.11.2023","497714467,22","497714467,22",,,"133","180","26","09.09.2015","ГЦР-501-0869-15","39666","NullИлиПусто"
"181","19","1010817","ООО ГЭС","7702599998","34/0120/23","01.06.2023","397674",,"25.06.2024","31.12.2024","6525666,67","0",,,"133","181","26","01.06.2023","34/0120/23","397674","NullИлиПусто"
"182","19","1010817","ООО ГЭС","7702599998","34/0120/23","01.06.2023","414520",,"26.06.2024","31.12.2024","709705","0",,,"133","182","26","01.06.2023","34/0120/23","414520","NullИлиПусто"
"183","19","1010817","ООО ГЭС","7702599998","34/0120/23","01.06.2023","418597",,"16.09.2024","31.12.2024","124456200,04","0",,,"133","183","26","01.06.2023","34/0120/23","418597","NullИлиПусто"
"184","19","1010817","ООО ГЭС","7702599998","34/0120/23","01.06.2023","42201",,"09.04.2024","31.12.2024","233235899,75","0",,,"133","184","26","01.06.2023","34/0120/23","42201","NullИлиПусто"
"185","19","1010817","ООО ГЭС","7702599998","34/0120/23","01.06.2023","455389",,"18.09.2024","31.12.2024","43767445,99","0",,,"133","185","26","01.06.2023","34/0120/23","455389","NullИлиПусто"
"186","19","1010817","ООО ГЭС","7702599998","1","03.05.2024","466406",,"09.12.2024","31.12.2025","32366666,67","0",,,"133","186","26","03.05.2024","1","466406","NullИлиПусто"
"187","19","1010817","ООО ГЭС","7702599998","34/0124/23",,"466407",,"09.12.2024","31.12.2025","23466666,67","0",,,"133","187","26","01.01.1900","34/0124/23","466407","NullИлиПусто"
"188","19","1010817","ООО ГЭС","7702599998","34/0120/23","01.06.2023","488415",,"20.09.2024","31.12.2024","124166,67","0",,,"133","188","26","01.06.2023","34/0120/23","488415","NullИлиПусто"
"189","19","1010817","ООО ГЭС","7702599998","34/0120/23","01.06.2023","508310",,"23.09.2024","31.12.2024","39485231,53","0",,,"133","189","26","01.06.2023","34/0120/23","508310","NullИлиПусто"
"190","19","1010817","ООО ГЭС","7702599998","34/0120/23","01.06.2023","541440",,"25.09.2024","31.12.2024","6822,5","0",,,"133","190","26","01.06.2023","34/0120/23","541440","NullИлиПусто"
"191","19","1010817","ООО ГЭС","7702599998","25/201/1137/22","01.07.2022","54465",,"20.05.2024","30.11.2025","83216666,67","0",,,"133","191","26","01.07.2022","25/201/1137/22","54465","NullИлиПусто"
"192","19","1010817","ООО ГЭС","7702599998","25/201/1137/22","01.07.2022","54466",,"20.05.2024","30.11.2025","48624871,81","0",,,"133","192","26","01.07.2022","25/201/1137/22","54466","NullИлиПусто"
"193","19","1010817","ООО ГЭС","7702599998","34/0120/23","01.06.2023","572329",,"27.09.2024","31.12.2024","458333,33","0",,,"133","193","26","01.06.2023","34/0120/23","572329","NullИлиПусто"
"194","19","1010817","ООО ГЭС","7702599998","30/0038/23","15.06.2023","573025",,"27.09.2024","31.10.2024","14166666,67","14166666,67",,,"133","194","26","15.06.2023","30/0038/23","573025","NullИлиПусто"
"195","19","1010817","ООО ГЭС","7702599998","30/0038/23","15.06.2023","573026",,"27.09.2024","31.10.2024","23314210,78","23314210,78",,,"133","195","26","15.06.2023","30/0038/23","573026","NullИлиПусто"
"196","19","1010817","ООО ГЭС","7702599998","ГЦР-501-0223-17","10.02.2017","66136",,"19.07.2022","31.10.2023","7575000","7575000",,,"133","196","26","10.02.2017","ГЦР-501-0223-17","66136","NullИлиПусто"
"197","19","1010817","ООО ГЭС","7702599998","34/0124/23",,"678351",,"17.07.2024","31.12.2024","25000000","0",,,"133","197","26","01.01.1900","34/0124/23","678351","NullИлиПусто"
"198","19","1010817","ООО ГЭС","7702599998","ГЦР-501-0869-15","09.09.2015","90831",,"08.12.2021","30.11.2023","37500000","37500000",,,"133","198","26","09.09.2015","ГЦР-501-0869-15","90831","NullИлиПусто"
"199","19","1011674","ООО ТЕЛЕКОМСЕРВИС","2303022430","25/201/2513/24","13.09.2024","120103",,"29.10.2024","31.01.2025","57364778,85","0",,,"133","199","26","13.09.2024","25/201/2513/24","120103","NullИлиПусто"
"200","19","1011674","ООО ТЕЛЕКОМСЕРВИС","2303022430","25/201/1010/24","20.05.2024","72396",,"12.07.2024","31.12.2024","85847772,91","0",,,"133","200","26","20.05.2024","25/201/1010/24","72396","NullИлиПусто"
"201","19","1033609","ООО ИНВЕСТСТРОЙ","3525126062","0846/24","28.08.2024","132835",,"25.11.2024","30.11.2025","36930800,73","0",,,"133","201","26","28.08.2024","0846/24","132835","NullИлиПусто"
"202","19","1033609","ООО ИНВЕСТСТРОЙ","3525126062","0846/24","28.08.2024","132837",,"25.11.2024","30.11.2025","9522434,17","0",,,"133","202","26","28.08.2024","0846/24","132837","NullИлиПусто"
